service_request_id,requested_datetime,updated_datetime,source,service_name,description,agency_responsible,address,council_district,status_description,lat,long
5084440,7/6/2018 13:40,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"3417 POWELL AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.19910066,-85.78981096
5043462,7/6/2018 13:42,,UNKNOWN,ALLEY POTHOLE,"ALLEY POTHOLE, POTHL",LPM,"1741 HALE AVE , LOUISVILLE, KY, 40210",6,OPEN,38.23829289,-85.78555437
5084441,7/6/2018 13:42,,UNKNOWN,HEALTH CONCERNS,"HEALTH CONCERNS, HELTH",HEALTH DEPT - ENVIR. HEALTH,"8713 TERRY RD , LOUISVILLE, KY, 40258",14,CLOSED,38.12700589,-85.87412116
5084443,7/6/2018 13:48,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"3717 CHATHAM RD , LOUISVILLE, KY, 40218",26,CLOSED,38.20685666,-85.63966972
5084444,7/6/2018 13:48,,UNKNOWN,SIGNAGE NEW,"SIGNAGE NEW, NOT STOP SIGN, STNAM, SIGNN",PUBLIC WORKS - TRAFFIC ENG," CHOCTAW RD ,  , KY, 40207",7,CLOSED,38.27965637,-85.65354787
5084446,7/6/2018 13:48,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"3717 CHATHAM RD , LOUISVILLE, KY, 40218",26,CLOSED,38.20685666,-85.63966972
5084445,7/6/2018 13:49,,UNKNOWN,SIGNAGE NEW,"SIGNAGE NEW, NOT STOP SIGN, STNAM, SIGNN",PUBLIC WORKS - TRAFFIC ENG," CHOCTAW RD ,  , KY, 40207",7,CLOSED,38.27965637,-85.65354787
5084447,7/6/2018 13:49,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"3410 SHAGBARK RD 23, LOUISVILLE, KY, 40216",1,CLOSED,38.19725139,-85.84468915
5084449,7/6/2018 13:50,,UNKNOWN,NGARBAGE DAY,GARBAGE DAY,N-PICKUP DAYS,"2619 FRANKLIN AVE , LOUISVILLE, KY, 40216",1,CLOSED,38.17415881,-85.84191425
5084451,7/6/2018 13:51,,UNKNOWN,RECYCLING MISSED,"RECYCLING MISSED, RECYM, SWMS",SWMS - WASTE COLLECTION,"909 E GRAY ST , LOUISVILLE, KY, 40204",4,CLOSED,38.24583903,-85.73681292
5084460,7/6/2018 13:53,,UNKNOWN,MOSQUITOS,"MOSQUITOES, MOSQT",HEALTH DEPT - ENVIR. HEALTH,"12400 TYLER WOODS CT , LOUISVILLE, KY, 40299",11,CLOSED,38.18833052,-85.52537881
5084452,7/6/2018 13:55,,UNKNOWN,JUNK VIOLATION,"JUNK VIOLATION, JUNKV, SWMS",SWMS - ENFORCEMENT UNIT,"546 DENMARK ST , LOUISVILLE, KY, 40215",15,CLOSED,38.19556635,-85.77072786
5084454,7/6/2018 13:57,,UNKNOWN,DEAD ANIMAL,"DEAD ANIMAL, ANIMD, SWMS",SWMS - WASTE COLLECTION,"1625 REDWOOD DR , LOUISVILLE, KY, 40213",10,CLOSED,38.19974175,-85.71001162
5084455,7/6/2018 13:57,,UNKNOWN,VAP LOT WEEDS,"PRIVATE PROPERTY, VACANT LOT, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"512 E ORMSBY AVE , LOUISVILLE, KY, 40203",4,CLOSED,38.23052973,-85.74742527
5084457,7/6/2018 13:58,,UNKNOWN,OPEN REFERRAL,"IPL USE ONLY, REFERRAL TO METRO VAC PROPERTY CREWS",IPL - VACANT PROPERTY CLEANING,"1659 RUSSELL LEE DR , LOUISVILLE, KY, 40211",1,CLOSED,38.22997308,-85.81581941
5084461,7/6/2018 13:59,,UNKNOWN,ILLEGAL DUMPING,"ILLEGAL DUMPING, NOT ON PRIVATE PROPERTY, DUMPV, SWMS",SWMS - ENFORCEMENT UNIT,"4021 SHEPHERDSVILLE RD , WEST BUECHEL, KY, 40218",10,CLOSED,38.19249757,-85.66151317
5084463,7/6/2018 14:00,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"7002 WOOD RD , LOUISVILLE, KY, 40258",12,CLOSED,38.14973118,-85.87778664
5084465,7/6/2018 14:01,,UNKNOWN,REPORT LITTERER,"REPORT LITTERER, LITTV, SWMS",SWMS - ENFORCEMENT UNIT," BARDSTOWN RD , LOUISVILLE, KY, 40218",10,OPEN,38.20291821,-85.66447724
5084469,7/6/2018 14:02,,UNKNOWN,MOSQUITOS,"MOSQUITOES, MOSQT",HEALTH DEPT - ENVIR. HEALTH,"750 ZORN AVE 40, LOUISVILLE, KY, 40206",9,CLOSED,38.26894615,-85.6959606
5084470,7/6/2018 14:05,,UNKNOWN,TRAF SIGNAL REPR,"TRAFFIC SIGNAL REPAIR, TRSGR",PUBLIC WORKS - ELEC MAINT," BEECH ST , LOUISVILLE, KY, 40210",3,CLOSED,38.22406647,-85.80522029
5084471,7/6/2018 14:06,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"1621 HEMLOCK CT , LOUISVILLE, KY, 40211",3,CLOSED,38.22933209,-85.80335844
5084476,7/6/2018 14:15,,UNKNOWN,HEALTH CONCERNS,"HEALTH CONCERNS, HELTH",HEALTH DEPT - ENVIR. HEALTH,"7100 RAGGARD RD , LOUISVILLE, KY, 40216",1,CLOSED,38.17148515,-85.8703416
5084477,7/6/2018 14:16,,UNKNOWN,GARBAGE VIOLATIO,"GARBAGE VIOLATION, GARBV, SWMS",SWMS - ENFORCEMENT UNIT,"2421 W MARKET ST , LOUISVILLE, KY, 40212",5,OPEN,38.25954603,-85.79085583
5059874,7/6/2018 14:20,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"670 CECIL AVE , LOUISVILLE, KY, 40211",5,CLOSED,38.25172659,-85.8213977
5084483,7/6/2018 14:26,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"1949 GOLDSMITH LN 101, LOUISVILLE, KY, 40218",10,CLOSED,38.20292723,-85.68031484
5084484,7/6/2018 14:26,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"1949 GOLDSMITH LN 101, LOUISVILLE, KY, 40218",10,CLOSED,38.20292723,-85.68031484
5084485,7/6/2018 14:29,,UNKNOWN,MOSQUITOS,"MOSQUITOES, MOSQT",HEALTH DEPT - ENVIR. HEALTH,"11007 BENSON LN , LOUISVILLE, KY, 40272",25,CLOSED,38.09494087,-85.86086664
5084486,7/6/2018 14:29,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"536 EASTERN PKY , LOUISVILLE, KY, 40217",15,OPEN,38.21136032,-85.74932759
5084487,7/6/2018 14:31,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"851 S 24TH ST , LOUISVILLE, KY, 40211",6,OPEN,38.24546145,-85.79218683
5084489,7/6/2018 14:31,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"2202 WOODBOURNE AVE , LOUISVILLE, KY, 40205",8,CLOSED,38.22607568,-85.68684229
5084491,7/6/2018 14:32,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"2519 PENNACOOK RD , LOUISVILLE, KY, 40214",12,CLOSED,38.15530298,-85.80353362
5084492,7/6/2018 14:32,,UNKNOWN,VEHICLE PVT PROP,"VEHICLE PRIVATE PROPERTY, ABANDONED, INOPERABLE, NOT LICENSED, AVPRI",IPL-PROPERTY MAINTENANCE DIV.,"1916 CLAREMOOR DR , MOORLAND, KY, 40223",7,CLOSED,38.27519314,-85.58336613
5084494,7/6/2018 14:32,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"4113 MELDA LN , LOUISVILLE, KY, 40219",2,CLOSED,38.16538859,-85.68446035
5084493,7/6/2018 14:32,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"6603 AMIGO CT , LOUISVILLE, KY, 40291",22,CLOSED,38.14968341,-85.57428692
5084495,7/6/2018 14:33,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"4302 NAOMI DR 1, LOUISVILLE, KY, 40219",2,CLOSED,38.16461683,-85.68178056
5084497,7/6/2018 14:36,,UNKNOWN,ROADSIDE LITTER,"ROADSIDE LITTER, LITTR, SWMS",SWMS - ENFORCEMENT UNIT," W GARRETT ST , LOUISVILLE, KY, 40214",15,CLOSED,38.19949608,-85.76336101
5084498,7/6/2018 14:38,,UNKNOWN,MOSQUITOS,"MOSQUITOES, MOSQT",HEALTH DEPT - ENVIR. HEALTH,"8401 TOLLS LN , LOUISVILLE, KY, 40214",13,CLOSED,38.12811193,-85.75698195
5084499,7/6/2018 14:38,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"1324 S 2ND ST , LOUISVILLE, KY, 40208",6,OPEN,38.2314277,-85.75788914
5084500,7/6/2018 14:39,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"2509 COLUMBIA ST , LOUISVILLE, KY, 40212",5,OPEN,38.26263532,-85.79151006
5084501,7/6/2018 14:39,,UNKNOWN,ZONING CONCERNS,"ZONING, ILLEGAL BUSINESS OR SIGNS ON PRIVATE PROPERTY, ILSGN, ZONE",IPL-PROPERTY MAINTENANCE DIV.,"8010 TERRY RD , LOUISVILLE, KY, 40258",12,CLOSED,38.1366806,-85.87360694
5084502,7/6/2018 14:41,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"2650 BANK ST , LOUISVILLE, KY, 40212",5,CLOSED,38.26992927,-85.79320818
5084503,7/6/2018 14:41,,UNKNOWN,TRAF SIGNAL REPR,"TRAFFIC SIGNAL REPAIR, TRSGR",PUBLIC WORKS - ELEC MAINT," ALGONQUIN PKY , LOUISVILLE, KY, 40210",3,CLOSED,38.22370894,-85.80017324
5084505,7/6/2018 14:41,,UNKNOWN,TRAF SIGNAL REPR,"TRAFFIC SIGNAL REPAIR, TRSGR",PUBLIC WORKS - ELEC MAINT," ALGONQUIN PKY , LOUISVILLE, KY, 40210",3,CLOSED,38.22406647,-85.80522029
5084504,7/6/2018 14:41,,UNKNOWN,VAP LOT WEEDS,"PRIVATE PROPERTY, VACANT LOT, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"406 N 20TH ST , LOUISVILLE, KY, 40203",5,CLOSED,38.26387435,-85.78250401
5084508,7/6/2018 14:43,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"1795 WILSON AVE , LOUISVILLE, KY, 40210",6,CLOSED,38.23423159,-85.78696924
5084510,7/6/2018 14:44,,UNKNOWN,JUNK VIOLATION,"JUNK VIOLATION, JUNKV, SWMS",SWMS - ENFORCEMENT UNIT,"129 E WOODLAWN AVE , LOUISVILLE, KY, 40214",21,CLOSED,38.18125988,-85.76125343
5084511,7/6/2018 14:44,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"820 CIRCLE HILL RD , LOUISVILLE, KY, 40207",9,CLOSED,38.2394487,-85.66584498
5084512,7/6/2018 14:45,,UNKNOWN,STREET RESURFACE,"STREET RESURFACE, PAVE, PAVING",Public Works Engineering Div.," GRADE LN , LOUISVILLE, KY, 40219",13,CLOSED,38.12994492,-85.73710757
5060714,7/6/2018 14:47,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"8800 JAMES R RD , LOUISVILLE, KY, 40118",13,CLOSED,38.12041539,-85.75791762
5084514,7/6/2018 14:47,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"3244 S CRUMS LN , LOUISVILLE, KY, 40216",1,CLOSED,38.19473894,-85.8420344
5084515,7/6/2018 14:47,,UNKNOWN,DEAD ANIMAL,"DEAD ANIMAL, ANIMD, SWMS",SWMS - WASTE COLLECTION," WILLOWVIEW BLVD , LOUISVILLE, KY, 40299",20,CLOSED,38.18474532,-85.55688127
5084516,7/6/2018 14:48,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"1508 ALMA AVE , LOUISVILLE, KY, 40215",15,OPEN,38.18048745,-85.78883217
5088956,7/6/2018 14:49,,UNKNOWN,ROADSIDE LITTER,"ROADSIDE LITTER, LITTR, SWMS",SWMS - ENFORCEMENT UNIT," WORLDPORT WAY , LOUISVILLE, KY, 40213",13,CLOSED,38.15768692,-85.72572931
5084517,7/6/2018 14:50,,UNKNOWN,NJUNK WEEK,JUNK WEEK,N-PICKUP DAYS,"2708 W KENTUCKY ST , LOUISVILLE, KY, 40211",6,CLOSED,38.24326556,-85.79790702
5084521,7/6/2018 14:50,,UNKNOWN,VEHICLE PVT PROP,"VEHICLE PRIVATE PROPERTY, ABANDONED, INOPERABLE, NOT LICENSED, AVPRI",IPL-PROPERTY MAINTENANCE DIV.,"4114 BANK ST , LOUISVILLE, KY, 40212",5,CLOSED,38.27148133,-85.81445016
5084522,7/6/2018 14:51,,UNKNOWN,NJUNK WEEK,JUNK WEEK,N-PICKUP DAYS,"3834 SOUTHERN PKY , LOUISVILLE, KY, 40214",15,CLOSED,38.19946313,-85.76695675
5084523,7/6/2018 14:52,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.," OWEN ST , LOUISVILLE, KY, 40203",5,CLOSED,38.26267532,-85.78076753
5084524,7/6/2018 14:52,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"531 S 20TH ST , LOUISVILLE, KY, 40203",4,CLOSED,38.25278531,-85.78473933
5084525,7/6/2018 14:55,,UNKNOWN,STREET REPAIR,"STREET REPAIR, CRACK SEAL, UNEVEN SURFACE, SKIN PATCH, DEPRESSION, STREP",LPM," GREENBELT HWY , LOUISVILLE, KY, 40258",12,CLOSED,38.15719133,-85.88476461
5084526,7/6/2018 14:55,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"2115 DUMESNIL ST , LOUISVILLE, KY, 40210",6,OPEN,38.2366727,-85.7895036
5084528,7/6/2018 14:55,,UNKNOWN,RECYCLE BINS,"RECYCLE BINS, RECYCLING, NEW RECYB, DAMAGED, MISSING, SWMS",SWMS - ADMINISTRATION,"2115 DUMESNIL ST , LOUISVILLE, KY, 40210",6,CLOSED,38.2366727,-85.7895036
5084529,7/6/2018 14:58,,UNKNOWN,INTERIOR VIOL,"INTERIOR VIOLATION, INCLUDES NO HEAT, ELECTRICAL, INTVI",IPL-PROPERTY MAINTENANCE DIV.,"916 SCHILLER CT , LOUISVILLE, KY, 40204",4,CLOSED,38.23846915,-85.7330337
5084530,7/6/2018 14:59,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"4006 SUNFLOWER AVE , LOUISVILLE, KY, 40216",1,CLOSED,38.19616303,-85.83405777
5078539,7/6/2018 15:00,,UNKNOWN,TRAF SIG TIMING,"TRAFFIC SIGNAL TIMING, DELAY, ADJUST, TRSGR, TIMNG",PUBLIC WORKS - TRAFFIC ENG," BILLTOWN RD , LOUISVILLE, KY, 40299",20,OPEN,38.15052298,-85.54944723
5084532,7/6/2018 15:03,,UNKNOWN,YARD WASTE MISS,"YARD WASTE MISSED, YARDM, SWMS",SWMS - WASTE COLLECTION,"626 S 37TH ST , LOUISVILLE, KY, 40211",5,CLOSED,38.25336373,-85.81380562
5084533,7/6/2018 15:04,,UNKNOWN,ZONING CONCERNS,"ZONING, ILLEGAL BUSINESS OR SIGNS ON PRIVATE PROPERTY, ILSGN, ZONE",IPL-PROPERTY MAINTENANCE DIV.,"5452 W PAGES LN , LOUISVILLE, KY, 40258",14,CLOSED,38.13012442,-85.85857554
5084540,7/6/2018 15:08,,UNKNOWN,NCODES & REGS,CODES AND REGULATIONS,N-METRO AGENCIES,"1601 W MUHAMMAD ALI BLVD 1, LOUISVILLE, KY, 40203",4,CLOSED,38.25345506,-85.77764497
5084541,7/6/2018 15:09,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"1041 GOSS AVE , LOUISVILLE, KY, 40217",10,CLOSED,38.22767282,-85.73565429
5084542,7/6/2018 15:09,,UNKNOWN,GRAFFITI PVTPROP,"GRAFFITI, PRIVATE PROPERTY, LPM, GRFTI",IPL-PROPERTY MAINTENANCE DIV.,"1036 GOSS AVE , LOUISVILLE, KY, 40217",10,CLOSED,38.22681224,-85.73529898
5084543,7/6/2018 15:10,,UNKNOWN,ABANDON VEHICLE,"ABANDONED VEHICLE ROW, STREET,  ALLEY, AVROW, VEHIC",METRO POLICE DEPARTMENT,"1285 PARKWAY GARDENS CT , LOUISVILLE, KY, 40217",10,OPEN,38.225627,-85.72893147
5084544,7/6/2018 15:10,,UNKNOWN,TRAF BOX CONCERN,TRAFFIC BOX CONCERN,PUBLIC WORKS - ELEC MAINT," TEXAS AVE , LOUISVILLE, KY, 40217",10,CLOSED,38.22594202,-85.73332458
5084546,7/6/2018 15:10,,UNKNOWN,TRAF BOX CONCERN,TRAFFIC BOX CONCERN,PUBLIC WORKS - ELEC MAINT," TEXAS AVE , LOUISVILLE, KY, 40217",10,CLOSED,38.22172225,-85.73750478
5084547,7/6/2018 15:11,,UNKNOWN,PED SIGNAL REPR,"PEDESTRIAN SIGNAL REPAIR, CROSS WALK",PUBLIC WORKS - ELEC MAINT," BARRET AVE , LOUISVILLE, KY, 40204",4,CLOSED,38.24426287,-85.73395905
5084545,7/6/2018 15:11,,UNKNOWN,NJUNK WEEK,JUNK WEEK,N-PICKUP DAYS,"1325 EARL AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.20452234,-85.78164917
5083565,7/6/2018 15:12,,UNKNOWN,DEAD ANIMAL,"DEAD ANIMAL, ANIMD, SWMS",SWMS - WASTE COLLECTION,"2323 W KENTUCKY ST , LOUISVILLE, KY, 40210",6,CLOSED,38.24269485,-85.79309269
5084503,7/6/2018 15:12,,UNKNOWN,TRAF SIGNAL REPR,"TRAFFIC SIGNAL REPAIR, TRSGR",PUBLIC WORKS - ELEC MAINT," ALGONQUIN PKY , LOUISVILLE, KY, 40210",3,CLOSED,38.22370894,-85.80017324
5084548,7/6/2018 15:13,,UNKNOWN,TRAF SIGNAL REPR,"TRAFFIC SIGNAL REPAIR, TRSGR",PUBLIC WORKS - ELEC MAINT," ALGONQUIN PKY , LOUISVILLE, KY, 40210",3,CLOSED,38.22370894,-85.80017324
5084551,7/6/2018 15:13,,UNKNOWN,HIGH GRASS WEEDS,"HIGH GRASS, WEEDS, TREES, PRIVATE PROPERTY",IPL-PROPERTY MAINTENANCE DIV.,"2228 ELEANOR AVE , LOUISVILLE, KY, 40205",8,CLOSED,38.22662594,-85.68787674
5084552,7/6/2018 15:16,,UNKNOWN,STREET REPAIR,"STREET REPAIR, CRACK SEAL, UNEVEN SURFACE, SKIN PATCH, DEPRESSION, STREP",LPM,"1020 GOSS AVE , LOUISVILLE, KY, 40217",10,CLOSED,38.22720956,-85.73580149
5084553,7/6/2018 15:16,,UNKNOWN,NEW RECYCLE CART,"NEW RECYCLE CART, RECYN, SWMS",SWMS - ADMINISTRATION,"2223 FORT ST , LOUISVILLE, KY, 40217",15,CLOSED,38.21489369,-85.75155871
5084554,7/6/2018 15:17,,UNKNOWN,DEAD ANIMAL,"DEAD ANIMAL, ANIMD, SWMS",SWMS - WASTE COLLECTION,"4800 BIRCH TREE LN , LOUISVILLE, KY, 40229",13,CLOSED,38.08527048,-85.67199861
5084556,7/6/2018 15:19,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",SWMS - WASTE COLLECTION,"3429 VETTER AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.19927797,-85.78092612
5084558,7/6/2018 15:21,,UNKNOWN,STREET POTHOLE,"STREET POTHOLE, POTHL",LPM," BARRICKS RD , LOUISVILLE, KY, 40229",13,CLOSED,38.09142683,-85.70211811
5084559,7/6/2018 15:21,,UNKNOWN,STREET HAZARD,"STREET OBSTRUCTION, POSSIBLE DANGER TO MOTORISTS, DOWNED TREES, ROWOB",LPM," GREENBELT HWY , LOUISVILLE, KY, 40258",12,CLOSED,38.15719133,-85.88476461
5084560,7/6/2018 15:22,,UNKNOWN,OVERGROWTH,"OVERGROWN, WEEDS, GRASS, OBSTRUCTION, ROWOB",LPM,"2130 DOUGLASS BLVD , LOUISVILLE, KY, 40205",8,CLOSED,38.22714557,-85.68827696
5084562,7/6/2018 15:24,,UNKNOWN,STREET CLEANING,"STREET CLEANING, STCL, SWMS",SWMS - BULK WASTE,"627 CECIL AVE , LOUISVILLE, KY, 40211",5,CLOSED,38.25425542,-85.82042147
5084564,7/6/2018 15:26,,UNKNOWN,SIDEWALK OBSTRUC,"SIDEWALK OBSTRUCTION FROM DOWNED TREES, BROKEN BRANCH, ETC. ROWOB, SDWLK",IPL-PROPERTY MAINTENANCE DIV.,"309 WOODBINE ST 1, LOUISVILLE, KY, 40208",6,CLOSED,38.22931839,-85.75192997
5084565,7/6/2018 15:28,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"2309 GARFIELD AVE , LOUISVILLE, KY, 40212",5,OPEN,38.26486612,-85.78707776
5084567,7/6/2018 15:29,,UNKNOWN,DEAD ANIMAL,"DEAD ANIMAL, ANIMD, SWMS",SWMS - WASTE COLLECTION,"3119 BANK ST , LOUISVILLE, KY, 40212",5,CLOSED,38.27268429,-85.79961072
5084568,7/6/2018 15:29,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"544 DENMARK ST , LOUISVILLE, KY, 40215",15,CLOSED,38.19556771,-85.77062349
5084570,7/6/2018 15:30,,UNKNOWN,TRASH PVT PROP,"TRASH PRIVATE PROPERTY, TRASH, GARBAGE, JUNK",IPL-PROPERTY MAINTENANCE DIV.,"541 BRENTWOOD AVE , LOUISVILLE, KY, 40215",15,CLOSED,38.19499814,-85.77070553
5080166,7/6/2018 15:31,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"2633 WENDELL AVE , LOUISVILLE, KY, 40205",8,CLOSED,38.21862976,-85.66144993
5084572,7/6/2018 15:36,,UNKNOWN,VAP STRUC WEEDS,"PRIVATE PROPERTY, ABANDONED, STRUCTURE, GRASS, TREES",IPL-PROPERTY MAINTENANCE DIV.,"300 W SOUTHSIDE CT , LOUISVILLE, KY, 40214",21,CLOSED,38.16158492,-85.75869136
5088961,7/6/2018 15:37,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"2814 NORTHWESTERN PKY , LOUISVILLE, KY, 40212",5,CLOSED,38.27463459,-85.79294239
5084575,7/6/2018 15:38,,UNKNOWN,ACCESS PARK ZONE,"ACCESSIBLE PARKING ZONE, PERMIT, APZ",PUBLIC WORKS ADMINISTRATION,"1764 W GAULBERT AVE , LOUISVILLE, KY, 40210",3,OPEN,38.22722196,-85.78849211
5084576,7/6/2018 15:39,,UNKNOWN,EXTERIOR VIOL,"EXTERIOR STRUCTURE VIOLATION, EXTVI",IPL-PROPERTY MAINTENANCE DIV.,"307 S 28TH ST , LOUISVILLE, KY, 40212",5,CLOSED,38.25779481,-85.79660057
5034908,7/6/2018 15:40,,UNKNOWN,ACCESS PARK ZONE,"ACCESSIBLE PARKING ZONE, PERMIT, APZ",PUBLIC WORKS - SIGNS MARKINGS,"2220 ST LOUIS AVE , LOUISVILLE, KY, 40210",6,CLOSED,38.23404347,-85.79311087
5084578,7/6/2018 15:40,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"610 E KENTUCKY ST , LOUISVILLE, KY, 40203",4,OPEN,38.23711381,-85.74434358
5074706,7/6/2018 15:41,,UNKNOWN,ILLEGAL DUMPING,"ILLEGAL DUMPING, NOT ON PRIVATE PROPERTY, DUMPV, SWMS",SWMS - ENFORCEMENT UNIT,"2723 W MAIN ST , LOUISVILLE, KY, 40212",5,CLOSED,38.26122047,-85.79570171
5084582,7/6/2018 15:42,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"1505 LOU GENE AVE , LOUISVILLE, KY, 40216",15,OPEN,38.17802764,-85.80923813
5084583,7/6/2018 15:43,,UNKNOWN,OVERGROWTH,"OVERGROWN, WEEDS, GRASS, OBSTRUCTION, ROWOB",LPM,"7900 RIDGEHURST PL , LOUISVILLE, KY, 40299",11,CLOSED,38.19297392,-85.6105388
5084586,7/6/2018 15:43,,UNKNOWN,STOLEN GARB CART,"STOLEN GARBAGE CART, CARTS, MISSING, SWMS",SWMS - ADMINISTRATION,"2235 BANK ST , LOUISVILLE, KY, 40212",5,CLOSED,38.26798822,-85.78649242
5084588,7/6/2018 15:44,,UNKNOWN,GARBAGE MISSED,"GARBAGE MISSED, GARBM, SWMS",METRO PARKS,"230 SOUTHWESTERN PKY , LOUISVILLE, KY, 40212",5,CLOSED,38.26444254,-85.82770616
5084589,7/6/2018 15:45,,UNKNOWN,DAMAGE GARB CART,"DAMAGED GARBAGE CART, CARTD, SWMS",SWMS - ADMINISTRATION,"145 E WAMPUM AVE , LOUISVILLE, KY, 40214",21,CLOSED,38.18647862,-85.76014753
5084591,7/6/2018 15:45,,UNKNOWN,ZONING CONCERNS,"ZONING, ILLEGAL BUSINESS OR SIGNS ON PRIVATE PROPERTY, ILSGN, ZONE",IPL-PROPERTY MAINTENANCE DIV.,"2641 GRINSTEAD DR , LOUISVILLE, KY, 40206",9,OPEN,38.24891192,-85.69282442
